医院简介,医院类别,id_number,医院名称,医院等级,单位地址,邮    编,所属区县
<br>,社区卫生站,22162081,北京市顺义区仁和镇卫生院临河社区卫生服务站,未评级,北京市顺义区仁和镇临河村村委会南侧, ,顺义区
<br>,社区卫生站,22162079,北京市顺义区仁和镇卫生院复兴社区卫生服务站,未评级,北京市顺义区双兴南区46＃5单元, ,顺义区
<br>,社区卫生站,22162078,北京市顺义区城区社区卫生服务中心永欣嘉园社区卫生服务站,未评级,北京市顺义区永欣嘉园站前街8号院5号楼首层108、109室, ,顺义区
<br>,社区卫生站,22162062,北京市顺义区南彩镇俸伯卫生院郝家疃社区卫生服务站,未评级,北京市顺义区南彩镇郝家疃村, ,顺义区
<br>,社区卫生站,22162060,北京市顺义区南彩镇俸伯卫生院彩俸小区社区卫生服务站,未评级,北京市顺义区南彩镇彩俸小区, ,顺义区
<br>,社区卫生站,22162059,北京市顺义区天竺镇卫生院杨二营社区卫生服务站,未评级,北京市顺义区天竺镇杨二营村, ,顺义区
<br>,社区卫生站,22162087,北京市顺义区马坡镇卫生院马卷社区卫生服务站,未评级,北京市顺义区马坡镇马卷村中街南侧38号, ,顺义区
<br>,社区卫生站,27110022,北京市怀柔区怀柔镇社区卫生服务中心钓鱼台社区卫生服务站,未评级,怀柔镇钓鱼台村, ,怀柔区
<br>,社区卫生站,27110020,北京市怀柔区怀柔镇社区卫生服务中心家园社区卫生服务站,未评级,怀柔区于家园二区24号楼1单元101室, ,怀柔区
<br>,社区卫生站,27110017,北京市怀柔区泉河街道社区卫生服务中心汇都社区卫生服务站,未评级,怀柔区于家园二区23号楼1号, ,怀柔区
<br>,社区卫生站,27110019,北京市怀柔区泉河街道社区卫生服务中心湖光社区卫生服务站,未评级,怀柔区湖光小区8号楼3单元102室, ,怀柔区
<br>,社区卫生站,27110021,北京市怀柔区泉河街道社区卫生服务中心于家园社区卫生服务站,未评级,怀柔镇于家园二区, ,怀柔区
<br>,社区卫生站,27110016,北京市怀柔区泉河街道社区卫生服务中心富乐大街社区卫生服务站,未评级,北京市怀柔区富乐大街26号院1-1-101, ,怀柔区
<br>,社区卫生站,27110015,北京市怀柔区泉河街道社区卫生服务中心金泰苑社区卫生服务站,未评级,怀柔区北大街甲1号, ,怀柔区
<br>,社区卫生站,27110013,北京市怀柔区龙山街道社区卫生服务中心丽湖社区卫生服务站,未评级,怀柔区南大街29号楼4-101、4-102、3-102, ,怀柔区
<br>,社区卫生站,27110012,北京市怀柔区龙山街道社区卫生服务中心南华园四区社区卫生服务站,未评级,怀柔区南华园98号, ,怀柔区
<br>,对外综合,27110005,北京怀柔中唐医院,一级,怀柔区开放路金台园一号, ,怀柔区
<br>,对外综合,27110004,北京世纪兴华医院,一级,北京市怀柔区南华大街4号, ,怀柔区
<br>,对外专科,23152069,北京安琪妇产医院,二级,北京市通州区云景南大街104号, ,通州区
<br>,对内,23100075,北京市红十字会颐年护老院医务室,未评级,北京市通州区永顺镇乔庄东区1号院, ,通州区
<br>,对内,23100067,北京市通州区三乐康复老年公寓医务室,未评级,北京市通州区马驹桥镇陈各庄村11号, ,通州区
<br>,对外专科,27110028,北京京北健永口腔医院,二级,北京市怀柔区迎宾北路18号, ,怀柔区
<br>,对外综合,27110027,北京市怀柔区龙山街道社区卫生服务中心,未评级,北京市南大街24号, ,怀柔区
<br>,对外综合,27110026,北京市怀柔区怀柔镇社区卫生服务中心,一级,怀柔区兴怀大街4号, ,怀柔区
<br>,社区卫生站,27110025,北京市怀柔区庙城镇卫生院（北京市怀柔区庙城镇社区卫生服务中心）两河社区卫生服务站,未评级,怀柔区庙城镇小杜两河村, ,怀柔区
<br>,社区卫生站,27110024,北京市怀柔区怀柔镇社区卫生服务中心石厂社区卫生服务站,未评级,怀柔镇石厂村, ,怀柔区
<br>,对外综合,27110030,北京市怀柔区泉河街道社区卫生服务中心,一级,怀柔区小中富乐二区15号, ,怀柔区
<br>,对外综合,27120011,北京市怀柔区渤海镇卫生院（北京市怀柔区渤海镇社区卫生服务中心）,一级,北京市怀柔区渤海镇渤海所村；北京市怀柔区渤海镇田仙峪村, ,怀柔区
<br>,对外综合,27120010,北京市怀柔区九渡河镇卫生院（北京市怀柔区九渡河镇社区卫生服务中心）,一级,怀柔区九渡河镇黄坎村、黄花城村, ,怀柔区
<br>,对外综合,27120009,北京市怀柔区宝山镇卫生院（北京市怀柔区宝山镇社区卫生服务中心）,一级,怀柔区宝山寺乡宝山寺村, ,怀柔区
<br>,对外综合,27120008,北京市怀柔区喇叭沟门满族乡卫生院（北京市怀柔区喇叭沟门满族乡社区卫生服务中心）,一级,怀柔区喇叭沟门满族乡喇叭沟门村, ,怀柔区
<br>,对外综合,27120006,北京市怀柔区琉璃庙镇卫生院（北京市怀柔区琉璃庙镇社区卫生服务中心）,一级,怀柔区琉璃庙镇琉璃庙村, ,怀柔区
<br>,对外综合,27120005,北京市怀柔区杨宋镇社区卫生服务中心（北京市怀柔区杨宋镇卫生院）,一级,怀柔区杨宋镇杨宋庄村, ,怀柔区
<br>,对外综合,27120004,北京市怀柔区北房镇卫生院（北京市怀柔区北房镇社区卫生服务中心）,一级,怀柔区北房镇北房村, ,怀柔区
<br>,对外综合,27120003,北京市怀柔区桥梓镇社区卫生服务中心(北京市怀柔区桥梓镇卫生院),一级,北京市怀柔区桥梓镇茶坞铁路地区, ,怀柔区
<br>,对外综合,27120002,北京市怀柔区长哨营满族乡卫生院（北京市怀柔区长哨营满族乡社区卫生服务中心）,一级,怀柔区长哨营满族乡长哨营村, ,怀柔区
<br>,对外综合,27120001,北京市怀柔区怀北镇卫生院（北京市怀柔区怀北镇社区卫生服务中心）,一级,怀柔区怀北镇西庄村312号, ,怀柔区
<br>,社区卫生站,27162003,北京市怀柔区泉河街道社区卫生服务中心潘家园社区卫生服务站,未评级,怀柔区潘家园19号楼3单元102, ,怀柔区
<br>,社区卫生站,27162002,北京市怀柔区龙山街道社区卫生服务中心青春苑社区卫生服务站,未评级,怀柔区青春苑4号楼7单元101, ,怀柔区
<br>,社区卫生站,27162001,北京市怀柔区龙山街道社区卫生服务中心龙湖社区卫生服务站,未评级,怀柔区龙湖花园小区院内, ,怀柔区
<br>,对外综合,27155002,北京市怀柔区雁栖医院（北京市怀柔区雁栖镇社区卫生服务中心）,一级,怀柔区雁栖镇下庄村南, ,怀柔区
<br>,对外专科,27153002,北京市怀柔安佳医院,二级,怀柔区怀北镇火车站路1区23号, ,怀柔区
<br>,对外综合,27153001,北京市怀柔区庙城镇卫生院（北京市怀柔区庙城镇社区卫生服务中心）,一级,怀柔区庙城镇庙城村, ,怀柔区
<br>,对外专科,27152001,北京市怀柔区妇幼保健院,二级,北京市怀柔区迎宾北路38号, ,怀柔区
<br>,对外中医,27151035,北京东方古本中医医院,一级,北京市怀柔区桥梓镇东茶坞村217号, ,怀柔区
<br>,对外中医,27151001,北京市怀柔区中医医院,二级,怀柔区后横街1号；怀柔区商业街2号；怀柔区北大街59号；怀柔区湖光小区37号, ,怀柔区
<br>,社区卫生站,27162004,北京市怀柔区龙山街道社区卫生服务中心东关社区卫生服务站,未评级,怀柔区东关2区14号楼3单元102, ,怀柔区
<br>,社区卫生站,27162039,北京市怀柔区桥梓镇社区卫生服务中心（北京市怀柔区桥梓镇卫生院）北宅社区卫生服务站,未评级,怀柔区桥梓镇北宅村, ,怀柔区
<br>,社区卫生站,27162038,北京市怀柔区庙城镇卫生院（北京市怀柔区庙城镇社区卫生服务中心）融城社区卫生服务站,未评级,怀柔区庙城镇融城小区, ,怀柔区
<br>,社区卫生站,27162037,北京市怀柔区九渡河镇卫生院（北京市怀柔区九渡河镇社区卫生服务中心）黄坎社区卫生服务站,未评级,怀柔区九渡河镇黄坎村133号, ,怀柔区
<br>,社区卫生站,27162036,北京市怀柔区北房镇卫生院（北京市怀柔区北房镇社区卫生服务中心）宰相庄社区卫生服务站,未评级,北京市怀柔区宰相庄村, ,怀柔区
<br>,社区卫生站,27162033,怀柔区龙山街道社区卫生服务中心开放路社区卫生服务站,未评级,怀柔区开利园小区77号楼2单元101室, ,怀柔区
<br>,社区卫生站,27162032,北京市怀柔区龙山街道社区卫生服务中心南华社区卫生服务站,未评级,怀柔区怀柔镇南关村, ,怀柔区
<br>,社区卫生站,27162031,北京市怀柔区怀柔镇社区卫生服务中心唐自口社区卫生服务站,未评级,怀柔区怀柔镇唐自口村, ,怀柔区
<br>,社区卫生站,27162008,北京市怀柔区泉河街道社区卫生服务中心金台园社区卫生服务站,未评级,北京市怀柔区金台园52号楼4单元101号, ,怀柔区
<br>,社区卫生站,27162007,北京市怀柔区泉河街道社区卫生服务中心滨湖社区卫生服务站,未评级,北京市怀柔区滨湖南街2号楼, ,怀柔区
<br>,社区卫生站,27162006,北京市怀柔区泉河街道社区卫生服务中心富乐小区社区卫生服务站,未评级,怀柔区富乐小区6号楼1单元101室, ,怀柔区
<br>,对外综合,28110003,北京市密云区鼓楼社区卫生服务中心,一级,北京市密云区鼓楼东大街6号, ,密云区
<br>,对外综合,28110002,北京市密云区第二人民医院（北京市密云区太师屯镇社区卫生服务中心）,二级,北京市密云区太师屯镇永安街76号, ,密云区
<br>,对外综合,28110001,北京市密云区医院,二级,北京市密云区阳光街383号院, ,密云区
<br>,社区卫生站,27162045,北京市怀柔区杨宋镇社区卫生服务中心（北京市怀柔区杨宋镇卫生院）北年丰社区卫生服务站,未评级,怀柔区杨宋镇北年丰村, ,怀柔区
<br>,社区卫生站,27162044,北京市怀柔区雁栖医院（北京市怀柔区雁栖镇社区卫生服务中心）长元社区卫生服务站,未评级,怀柔区雁栖镇长元村, ,怀柔区
<br>,社区卫生站,27162043,北京市怀柔区雁栖医院（北京市怀柔区雁栖镇社区卫生服务中心）柏泉庄园社区卫生服务站,未评级,北京市怀柔区雁栖镇雁舞园小区, ,怀柔区
<br>,社区卫生站,27162041,北京市怀柔区雁栖医院（北京市怀柔区雁栖镇社区卫生服务中心）北台下社区卫生服务站,未评级,怀柔区雁栖镇北台下村, ,怀柔区
<br>,社区卫生站,27162040,北京市怀柔区桥梓镇社区卫生服务中心（北京市怀柔区桥梓镇卫生院）平义分社区卫生服务站,未评级,北京市怀柔区桥梓镇平义分村, ,怀柔区
<br>,社区卫生站,27162005,北京市怀柔区怀柔镇社区卫生服务中心车站路社区卫生服务站,未评级,怀柔区府前东街丙10号, ,怀柔区
<br>,对外综合,28110004,北京市密云水库医院,一级,北京市密云区溪翁庄镇环库南路北25号, ,密云区
<br>,对外综合,28120004,北京市密云区高岭镇社区卫生服务中心（北京市密云区高岭镇卫生院）,一级,北京市密云区高岭镇高岭村政府路9号	, ,密云区
<br>,对外综合,28110029,北京市密云区博爱康医院,一级,北京市密云区东门外环新路2号, ,密云区
<br>,对外综合,28110028,北京市密云区密云镇社区卫生服务中心（北京市密云区密云镇卫生院）,未评级,北京市密云区密云镇李各庄村, ,密云区
<br>,社区卫生站,28110024,北京市密云区鼓楼社区卫生服务中心宾阳社区卫生服务站,未评级,北京市密云区密云镇宾阳西里24号楼, ,密云区
<br>,社区卫生站,28110020,北京市密云区果园社区卫生服务中心康居社区卫生服务站,未评级,北京市密云区果园街道康居南区, ,密云区
<br>,对外综合,28110005,北京市密云区果园社区卫生服务中心,一级,北京市密云区果园街道西门外大街8号	, ,密云区
<br>,对外综合,28120008,北京市密云区大城子镇社区卫生服务中心(北京市密云区大城子镇卫生院),一级,北京市密云区大城子镇大城子村, ,密云区
<br>,对外综合,28120007,北京市密云区东邵渠镇社区卫生服务中心（北京市密云区东邵渠镇卫生院）,一级,北京市密云区东邵渠镇高各庄村、镇派出所西侧, ,密云区
<br>,对外综合,28120006,北京市密云区河南寨镇社区卫生服务中心（北京市密云区河南寨镇卫生院）,一级,北京市密云区河南寨镇芦各庄村	, ,密云区
<br>,对外综合,28120005,北京市密云区新城子镇社区卫生服务中心（北京市密云区新城子镇卫生院）,一级,北京市密云区新城子镇新城子村	, ,密云区
